Time, Lat, Lon, Vel, Alt, Nsat, a_x, a_y, a_z, q_x, q_y, q_z,
619709335.600,504595282,44593960,11,18480,12,-1.47490,-0.44594,-9.75867,0.00198,-0.00107,-0.00013
619709335.800,504595280,44593963,69,18480,12,-1.48268,-0.41063,-9.79578,0.00144,0.00106,0.00067
619709336.0,504595278,44593965,69,18480,12,-1.44138,-0.41961,-9.75687,0.00144,0.00239,0.00013
619709336.200,504595278,44593967,145,18480,12,-1.45695,-0.42320,-9.77064,0.00078,-0.00081,-0.00026
619709336.400,504595277,44593968,72,18480,12,-1.48807,-0.42559,-9.80535,0.00158,-0.00014,-0.00026
619709336.600,504595275,44593970,36,18480,12,-1.46353,-0.41362,-9.76465,0.00064,0.00199,0.00013
619709336.800,504595273,44593973,55,18480,12,-1.44737,-0.41542,-9.75926,0.00091,0.00039,0.00027
619709337.0,504595273,44593977,19,18480,12,-1.47371,-0.43098,-9.77722,0.00158,-0.00081,0.00027
619709337.200,504595272,44593978,24,18480,12,-1.48508,-0.41781,-9.77902,0.00051,0.00159,-0.00053
619709337.400,504595272,44593982,80,18490,12,-1.44378,-0.42499,-9.76585,0.00131,0.00172,0.00080
619709337.600,504595268,44593985,90,18490,12,-1.46533,-0.41721,-9.77662,0.00131,-0.00094,-0.00066
619709337.800,504595267,44593987,53,18490,12,-1.47251,-0.42799,-9.80057,0.00184,-0.00001,0.00040
619709338.0,504595268,44593990,100,18490,12,-1.47730,-0.42739,-9.75328,0.00104,0.00172,0.00027
619709338.200,504595267,44593990,15,18490,12,-1.44797,-0.41542,-9.77243,0.00131,0.00132,-0.00026
619709338.400,504595267,44593992,146,18480,12,-1.46892,-0.44295,-9.79578,0.00211,-0.00081,-0.00026
619709338.600,504595265,44593990,109,18480,12,-1.47371,-0.40584,-9.77124,0.00158,0.00159,0.00053
619709338.800,504595263,44593990,115,18470,12,-1.45695,-0.45013,-9.77602,0.00118,0.00106,0.00027
619709339.0,504595260,44593990,88,18470,12,-1.45934,-0.41721,-9.80236,0.00144,0.00039,0.00067
619709339.200,504595257,44593990,98,18470,12,-1.47849,-0.41661,-9.76345,0.00131,0.00119,0.00040
619709339.400,504595255,44593992,102,18460,12,-1.45754,-0.42619,-9.79398,0.00118,0.00159,-0.00066
619709339.600,504595252,44593992,16,18460,12,-1.45575,-0.44175,-9.79039,0.00144,-0.00041,-0.00013
619709339.800,504595250,44593993,73,18450,12,-1.47969,-0.42320,-9.75687,0.00104,0.00066,-0.00026
619709340.0,504595248,44593993,42,18450,12,-1.44797,-0.43277,-9.78620,0.00091,0.00146,0.00027
619709340.200,504595245,44593995,26,18450,12,-1.44916,-0.41901,-9.78740,0.00198,-0.00014,0.00040
619709340.500,504595243,44593995,66,18440,12,-1.47131,-0.41302,-9.77962,0.00144,0.00026,-0.00013
619709340.700,504595242,44593997,58,18440,12,-1.46114,-0.42799,-9.75986,0.00144,0.00146,0.00000
619709340.900,504595242,44593998,67,18440,12,-1.45096,-0.41302,-9.78680,0.00158,0.00092,0.00027
619709341.100,504595240,44593998,41,18440,12,-1.46114,-0.42858,-9.77483,0.00211,0.00012,-0.00026
619709341.300,504595238,44593998,68,18430,12,-1.46832,-0.41601,-9.76884,0.00171,0.00066,0.00013
619709341.500,504595238,44594000,71,18430,12,-1.45335,-0.41063,-9.78740,0.00144,0.00079,0.00000
619709341.700,504595237,44594003,50,18430,12,-1.46173,-0.42739,-9.76824,0.00091,0.00039,0.00000
619709341.900,504595235,44594003,97,18430,12,-1.46173,-0.41542,-9.77363,0.00171,0.00092,-0.00120
619709342.200,504595233,44594007,65,18430,12,-1.45096,-0.45552,-9.79937,0.00224,0.00039,-0.00013
619709342.400,504595232,44594008,42,18420,12,-1.44078,-0.55848,-9.77124,0.00198,0.00172,-0.00053
